              Konto Plan 
   101  Account                                                0,00 €   -174.672,09 € 
18-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  156.500,00 € 
18-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  156.850,00 € 
18-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  157.200,00 € 
19-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  157.550,00 € 
19-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  157.900,00 € 
19-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  158.250,00 € 
20-11-2000  233  430 Turret for Great-A'Thuin 2054                      5.000,00 €  163.250,00 € 
21-11-2000  101  430 contribution Mu                                   20.000,00 €  183.250,00 € 
21-11-2000  232  430 for Shields for Monti by Mu                        1.470,00 €  184.720,00 € 
21-11-2000  233  430 for Shields on Great A'Thuin by Mu                 1.750,00 €  186.470,00 € 
22-11-2000  232  430 SG for Monticule 2154                                350,00 €  186.820,00 € 
24-11-2000  232  430 SG for Monticule 2154                                350,00 €  187.170,00 € 
24-11-2000  232  430 SG for Monticule 2154                                350,00 €  187.520,00 € 
24-11-2000  232  430 SG for Monticule 2154                                350,00 €  187.870,00 € 
24-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  188.220,00 € 
26-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  188.570,00 € 
26-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  188.920,00 € 
26-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  189.270,00 € 
26-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  189.620,00 € 
26-11-2000  233  430 Shields for A'Thuin by Mu                          1.750,00 €  191.370,00 € 
28-11-2000  101  430 contribution Mu                                   30.000,00 €  221.370,00 € 
28-11-2000  233  430 Shields for A'Thuin by Mu                          1.750,00 €  223.120,00 € 
28-11-2000  233  430 Turret for Great-A'Thuin 2054                      5.000,00 €  228.120,00 € 
29-11-2000  232  430 TFP for Monticule 2154                             7.000,00 €  235.120,00 € 
29-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  235.470,00 € 
29-11-2000  233  430 SG for Great-A'Thuin 2054                            350,00 €  235.820,00 € 
30-11-2000  232  430 SG for  Monticule 2154                               350,00 €  236.170,00 € 
30-11-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 €  236.520,00 € 
01-12-2000  101  430 contribution  Mu                                  47.500,00 €  284.020,00 € 
01-12-2000  232  430 SG for  Monticule 2154                               350,00 €  284.370,00 € 
01-12-2000  233  430 500 shield for Planetary Defense by  Mu            1.750,00 €  286.120,00 € 
01-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 €  286.470,00 € 
01-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 €  286.820,00 € 
03-12-2000  232  430 Hangar for  Monticule 2154                           500,00 €  287.320,00 € 
03-12-2000  232  430 SG for  Monticule 2154                               350,00 €  287.670,00 € 
03-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 €  288.020,00 € 
03-12-2000  233  430 SG for  Great-A'Thuin 2054                           350,00 €  288.370,00 € 
____________________________________________________________Sum:  __________________288.370,00 € 
--------------------------------------  Extract for 431  --------------------------------------
02-10-2000  236  431 Various constructions for Oc Ra                      850,00 €     850,00 € 
____________________________________________________________Sum:  __________________   850,00 € 
--------------------------------------  Extract for 432  --------------------------------------
03-10-2000  101  432 contribution Sukyako                               2.500,00 €   2.500,00 € 
____________________________________________________________Sum:  __________________ 2.500,00 € 
--------------------------------------  Extract for 433  --------------------------------------
10-10-2000  101  433 contribution Xeon                                  2.000,00 €   2.000,00 € 
____________________________________________________________Sum:  __________________ 2.000,00 € 
--------------------------------------  Extract for 434  --------------------------------------
12-10-2000  101  434 contribution Vampire                               4.014,00 €   4.014,00 € 
12-10-2000  101  434 contribution Vampire                               4.321,00 €   8.335,00 € 
14-10-2000  101  434 contribution Vampire                               1.102,00 €   9.437,00 € 
14-10-2000  101  434 contribution Vampire                                 360,00 €   9.797,00 € 
19-10-2000  101  434 contribution Vampire                                 418,00 €  10.215,00 € 
27-10-2000  101  434 contribution Vampire                               1.675,00 €  11.890,00 € 
29-10-2000  101  434 contribution Vampire                               9.497,00 €  21.387,00 € 
01-11-2000  101  434 contribution Vampire                              34.436,00 €  55.823,00 € 
02-11-2000  101  434 contribution Vampire                              13.898,00 €  69.721,00 € 
03-11-2000  101  434 contribution Vampire                               6.377,00 €  76.098,00 € 
06-11-2000  101  434 contribution Vampire                              15.000,00 €  91.098,00 € 
08-11-2000  101  434 contribution Vampire                              20.000,00 €  111.098,00 € 
10-11-2000  101  434 contribution Vampire                              13.023,00 €  124.121,00 € 
13-11-2000  101  434 contribution Vampire                              48.894,00 €  173.015,00 € 
19-11-2000  101  434 contribution Vampire                              20.000,00 €  193.015,00 € 
20-11-2000  101  434 contribution Vampire                              25.300,00 €  218.315,00 € 
21-11-2000  101  434 contribution Vampire                              20.000,00 €  238.315,00 € 
29-11-2000  101  434 contribution Vampire                              20.000,00 €  258.315,00 € 
29-11-2000  230  434 SG for Trigamil 2069                                 350,00 €  258.665,00 € 
29-11-2000  235  434 SG for Taii'gard 4188                                350,00 €  259.015,00 € 
29-11-2000  248  434 Hangar for  Shondyke 4112                            500,00 €  259.515,00 € 
01-12-2000  101  434 contribution  Vampire                             20.000,00 €  279.515,00 € 
04-12-2000  101  434 contribution  Vampire                             20.000,00 €  299.515,00 € 
____________________________________________________________Sum:  __________________299.515,00 € 
--------------------------------------  Extract for 435  --------------------------------------
20-10-2000  101  435 contribution Jerico                                   95,00 €      95,00 € 
27-10-2000  101  435 contribution Jerico                                  900,00 €     995,00 € 
28-10-2000  101  435 contribution Jerico                                1.000,00 €   1.995,00 € 
29-10-2000  101  435 contribution Jerico                                1.000,00 €   2.995,00 € 
30-10-2000  101  435 contribution Jerico                                1.500,00 €   4.495,00 € 
01-11-2000  101  435 contribution Jerico                                1.000,00 €   5.495,00 € 
01-11-2000  242  435 Turret for Dark-Sun 3183                           5.000,00 €  10.495,00 € 
06-11-2000  101  435 contribution Jerico                                  500,00 €  10.995,00 € 
06-11-2000  242  435 Turret for Dark-Sun 3183                           5.000,00 €  15.995,00 € 
16-11-2000  101  435 contribution Jerico                                2.500,00 €  18.495,00 € 
17-11-2000  101  435 contribution Jerico                               30.000,00 €  48.495,00 € 
18-11-2000  101  435 contribution Jerico                                3.500,00 €  51.995,00 € 
23-11-2000  101  435 contribution Jerico                               10.000,00 €  61.995,00 € 
29-11-2000  101  435 contribution Jerico                               10.000,00 €  71.995,00 € 
01-12-2000  101  435 contribution  Jerico                              20.000,00 €  91.995,00 € 
04-12-2000  101  435 contribution  Jerico                              10.000,00 €  101.995,00 € 
____________________________________________________________Sum:  __________________101.995,00 € 
--------------------------------------  Extract for 436  --------------------------------------
11-08-2000  243  436 Turret for Lodestone 2084                          5.000,00 €   5.000,00 € 
11-09-2000  101  436 contribution by Mayhem                            10.000,00 €  15.000,00 € 
11-09-2000  231  436 30 CD, 100 Shields for Eden 2225                   3.350,00 €  18.350,00 € 
11-09-2000  231  436 SG for 2225                                          350,00 €  18.700,00 € 
11-09-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  23.700,00 € 
10-10-2000  231  436 20 CD/100 Shields for 2225                         2.350,00 €  26.050,00 € 
10-10-2000  231  436 Hangar for 2225 Eden                                 500,00 €  26.550,00 € 
10-10-2000  243  436 SG for 2084 Lodestone                                350,00 €  26.900,00 € 
10-10-2000  243  436 Turret for 2084 Lodestone                          5.000,00 €  31.900,00 € 
11-10-2000  101  436 contribution by Mayhem                             7.500,00 €  39.400,00 € 
20-10-2000  101  436 contribution Mayhem                                3.000,00 €  42.400,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  42.750,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  43.100,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  43.450,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  43.800,00 € 
22-10-2000  232  436 SG for Monticule                                     350,00 €  44.150,00 € 
22-10-2000  232  436 SG for Monticule                                     350,00 €  44.500,00 € 
24-10-2000  231  436 contribution Mayhem                                8.500,00 €  53.000,00 € 
26-10-2000  231  436 various contributions for Eden                     7.450,00 €  60.450,00 € 
29-10-2000  231  436 various contributions for Eden                    12.100,00 €  72.550,00 € 
02-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  73.050,00 € 
02-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  73.550,00 € 
02-11-2000  231  436 SG for Eden 2225                                     350,00 €  73.900,00 € 
02-11-2000  231  436 SG for Eden 2225                                     350,00 €  74.250,00 € 
02-11-2000  243  436 Hangar for Lodestone 2084                            500,00 €  74.750,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 €  75.100,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 €  75.450,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 €  75.800,00 € 
02-11-2000  243  436 SG for Lodestone 2084                                350,00 €  76.150,00 € 
06-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  76.650,00 € 
06-11-2000  231  436 SG for Eden 2225                                     350,00 €  77.000,00 € 
06-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  82.000,00 € 
07-11-2000  101  436 contribution Mayhem                               10.000,00 €  92.000,00 € 
07-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  92.500,00 € 
07-11-2000  231  436 SG for Eden 2225                                     350,00 €  92.850,00 € 
07-11-2000  231  436 SG for Eden 2225                                     350,00 €  93.200,00 € 
07-11-2000  231  436 Turret for Eden 2225                               5.000,00 €  98.200,00 € 
07-11-2000  231  436 Turret for Eden 2225                               5.000,00 €  103.200,00 € 
07-11-2000  231  436 Turret for Eden 2225                               5.000,00 €  108.200,00 € 
07-11-2000  243  436 SG for Lodestone 2084                                350,00 €  108.550,00 € 
07-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  113.550,00 € 
08-11-2000  101  436 contribution Mayhem                               20.000,00 €  133.550,00 € 
08-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  134.050,00 € 
08-11-2000  231  436 SG for Eden 2225                                     350,00 €  134.400,00 € 
08-11-2000  231  436 SG for Eden 2225                                     350,00 €  134.750,00 € 
08-11-2000  243  436 SG for Lodestone 2084                                350,00 €  135.100,00 € 
08-11-2000  243  436 SG for Lodestone 2084                                350,00 €  135.450,00 € 
12-11-2000  101  436 contribution Mayhem                               20.000,00 €  155.450,00 € 
12-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  155.950,00 € 
12-11-2000  231  436 SG for Eden 2225                                     350,00 €  156.300,00 € 
12-11-2000  243  436 SG for Lodestone 2084                                350,00 €  156.650,00 € 
12-11-2000  243  436 SG for Lodestone 2084                                350,00 €  157.000,00 € 
12-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  162.000,00 € 
14-11-2000  231  436 SG for Eden 2225                                     350,00 €  162.350,00 € 
14-11-2000  231  436 SG for Eden 2225                                     350,00 €  162.700,00 € 
14-11-2000  243  436 SG for Lodestone 2084                                350,00 €  163.050,00 € 
14-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  168.050,00 € 
14-11-2000  436  243 40CD 100 Shields 2084 Lodestone                    4.350,00 €  163.700,00 € 
16-11-2000  101  436 contribution Mayhem                               20.000,00 €  183.700,00 € 
16-11-2000  230  436 300 Shields for 2069 Trigamil                      1.050,00 €  184.750,00 € 
16-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  185.250,00 € 
16-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  185.750,00 € 
16-11-2000  230  436 SG for Trigamil 2069                                 350,00 €  186.100,00 € 
16-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  186.600,00 € 
16-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  187.100,00 € 
16-11-2000  231  436 SG for Eden 2225                                     350,00 €  187.450,00 € 
16-11-2000  231  436 SG for Eden 2225                                     350,00 €  187.800,00 € 
16-11-2000  237  436 SG for The-Badlands 2168                             350,00 €  188.150,00 € 
16-11-2000  243  436 400 Shields                                        1.400,00 €  189.550,00 € 
16-11-2000  243  436 SG for Lodestone 2084                                350,00 €  189.900,00 € 
16-11-2000  243  436 SG for Lodestone 2084                                350,00 €  190.250,00 € 
16-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  195.250,00 € 
16-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  200.250,00 € 
19-11-2000  230  436 100 Shields 2069 Trigamil                            350,00 €  200.600,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  201.100,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  201.600,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  202.100,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  202.600,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  203.100,00 € 
19-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  203.600,00 € 
19-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  204.100,00 € 
19-11-2000  231  436 SG for Eden 2225                                     350,00 €  204.450,00 € 
19-11-2000  237  436 SG for The-Badlands 2168                             350,00 €  204.800,00 € 
19-11-2000  237  436 SG for The-Badlands 2168                             350,00 €  205.150,00 € 
19-11-2000  237  436 SG for The-Badlands 2168                             350,00 €  205.500,00 € 
19-11-2000  243  436 100 Shields 2084 Lodestone                           350,00 €  205.850,00 € 
19-11-2000  243  436 Hangar for Lodestone 2084                            500,00 €  206.350,00 € 
19-11-2000  243  436 SG for Lodestone 2084                                350,00 €  206.700,00 € 
19-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  211.700,00 € 
19-11-2000  243  436 Turret for Lodestone 2084                          5.000,00 €  216.700,00 € 
22-11-2000  101  436 contribution Mayhem                               20.000,00 €  236.700,00 € 
22-11-2000  101  436 contribution Mayhem                               50.000,00 €  286.700,00 € 
22-11-2000  230  436 400 Shields 2069 Trigamil                          1.400,00 €  288.100,00 € 
22-11-2000  231  436 SG for Eden 2225                                     350,00 €  288.450,00 € 
22-11-2000  237  436 100 Shields 2168                                     350,00 €  288.800,00 € 
22-11-2000  237  436 3 Turrets 2168                                    15.000,00 €  303.800,00 € 
22-11-2000  243  436 4 SG for 2084 Lodestone                            1.400,00 €  305.200,00 € 
22-11-2000  243  436 500 Shields for 2084 Lodestone                     1.750,00 €  306.950,00 € 
22-11-2000  243  436 Hangar for Lodestone 2084                            500,00 €  307.450,00 € 
22-11-2000  243  436 Hangar for Lodestone 2084                            500,00 €  307.950,00 € 
22-11-2000  243  436 SG for Lodestone 2084                                350,00 €  308.300,00 € 
26-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  308.800,00 € 
26-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  309.300,00 € 
26-11-2000  231  436 4 DH for 2225 Eden                                 2.000,00 €  311.300,00 € 
26-11-2000  231  436 SG for Eden 2225                                     350,00 €  311.650,00 € 
26-11-2000  237  436 100 Shields                                          350,00 €  312.000,00 € 
26-11-2000  237  436 Hangar for Aurora 2168                               500,00 €  312.500,00 € 
26-11-2000  237  436 SG for Aurora 2168                                   350,00 €  312.850,00 € 
26-11-2000  237  436 SG for Aurora 2168                                   350,00 €  313.200,00 € 
26-11-2000  237  436 Turret for Aurora 2168                             5.000,00 €  318.200,00 € 
26-11-2000  243  436 SG for Lodestone 2084                                350,00 €  318.550,00 € 
26-11-2000  243  436 SG for Lodestone 2084                                350,00 €  318.900,00 € 
29-11-2000  101  436 contribution Mayhem                               20.000,00 €  338.900,00 € 
30-11-2000  231  436 100 Shields 2225 Eden                                350,00 €  339.250,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  339.750,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  340.250,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  340.750,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  341.250,00 € 
30-11-2000  231  436 SG for  Eden 2225                                    350,00 €  341.600,00 € 
30-11-2000  237  436 300 Shields 2168                                   1.050,00 €  342.650,00 € 
30-11-2000  237  436 Hangar for  Aurora 2168                              500,00 €  343.150,00 € 
30-11-2000  237  436 Hangar for  Aurora 2168                              500,00 €  343.650,00 € 
30-11-2000  237  436 SG for  Aurora 2168                                  350,00 €  344.000,00 € 
30-11-2000  243  436 200 Shields 90                                        20,84 €  344.020,84 € 
30-11-2000  243  436 Hangar for  Lodestone 2084                           500,00 €  344.520,84 € 
30-11-2000  243  436 SG for  Lodestone 2084                               350,00 €  344.870,84 € 
30-11-2000  243  436 SG for  Lodestone 2084                               350,00 €  345.220,84 € 
30-11-2000  243  436 SG for  Lodestone 2084                               350,00 €  345.570,84 € 
____________________________________________________________Sum:  __________________345.570,84 € 
--------------------------------------  Extract for 437  --------------------------------------
21-10-2000  101  437 contribution TheCleaner                            4.000,00 €   4.000,00 € 
26-10-2000  101  437 contribution TheCleaner                           48.000,00 €  52.000,00 € 
27-10-2000  101  437 contribution TheCleaner                           22.000,00 €  74.000,00 € 
30-10-2000  101  437 contribution TheCleaner                           22.000,00 €  96.000,00 € 
30-10-2000  101  437 contribution TheCleaner                            6.000,00 €  102.000,00 € 
31-10-2000  238  437 SG for Phille                                        350,00 €  102.350,00 € 
31-10-2000  238  437 Turret for Phille                                  5.000,00 €  107.350,00 € 
31-10-2000  238  437 Turret for Phille                                  5.000,00 €  112.350,00 € 
01-11-2000  238  437 Turret for Phille 3065                             5.000,00 €  117.350,00 € 
06-11-2000  101  437 contribution TheCleaner                           16.000,00 €  133.350,00 € 
06-11-2000  238  437 Hangar for Phille 3065                               500,00 €  133.850,00 € 
06-11-2000  238  437 Hangar for Phille 3065                               500,00 €  134.350,00 € 
06-11-2000  238  437 Turret for Phille 3065                             5.000,00 €  139.350,00 € 
08-11-2000  101  437 contribution TheCleaner                           20.000,00 €  159.350,00 € 
08-11-2000  238  437 Turret for Phille 3065                             5.000,00 €  164.350,00 € 
11-11-2000  101  437 contribution TheCleaner                           25.000,00 €  189.350,00 € 
11-11-2000  238  437 Hangar for Macross 3065                              500,00 €  189.850,00 € 
11-11-2000  238  437 Hangar for Macross 3065                              500,00 €  190.350,00 € 
11-11-2000  238  437 Hangar for Macross 3065                              500,00 €  190.850,00 € 
11-11-2000  238  437 Hangar for Macross 3065                              500,00 €  191.350,00 € 
11-11-2000  238  437 SG for Macross 3065                                  350,00 €  191.700,00 € 
11-11-2000  238  437 SG for Macross 3065                                  350,00 €  192.050,00 € 
11-11-2000  238  437 SG for Macross 3065                                  350,00 €  192.400,00 € 
11-11-2000  238  437 SG for Macross 3065                                  350,00 €  192.750,00 € 
11-11-2000  238  437 SG for Macross 3065                                  350,00 €  193.100,00 € 
12-11-2000  101  437 contribution TheCleaner                           33.000,00 €  226.100,00 € 
12-11-2000  238  437 Hangar for Macross 3065                              500,00 €  226.600,00 € 
12-11-2000  238  437 Hangar for Macross 3065                              500,00 €  227.100,00 € 
13-11-2000  238  437 Hangar for Macross 3065                              500,00 €  227.600,00 € 
13-11-2000  238  437 Hangar for Macross 3065                              500,00 €  228.100,00 € 
13-11-2000  238  437 Hangar for Macross 3065                              500,00 €  228.600,00 € 
13-11-2000  238  437 SG for Macross 3065                                  350,00 €  228.950,00 € 
14-11-2000  238  437 Hangar for Macross 3065                              500,00 €  229.450,00 € 
14-11-2000  238  437 SG for Macross 3065                                  350,00 €  229.800,00 € 
15-11-2000  238  437 Hangar for Macross 3065                              500,00 €  230.300,00 € 
15-11-2000  238  437 SG for Macross 3065                                  350,00 €  230.650,00 € 
15-11-2000  238  437 SG for Macross 3065                                  350,00 €  231.000,00 € 
16-11-2000  238  437 Hangar for Macross 3065                              500,00 €  231.500,00 € 
16-11-2000  238  437 SG for Macross 3065                                  350,00 €  231.850,00 € 
16-11-2000  238  437 SG for Macross 3065                                  350,00 €  232.200,00 € 
17-11-2000  234  437 Hangar for Riga 3105                                 500,00 €  232.700,00 € 
17-11-2000  238  437 Hangar for Macross 3065                              500,00 €  233.200,00 € 
17-11-2000  238  437 SG for Macross 3065                                  350,00 €  233.550,00 € 
18-11-2000  101  437 contribution TheCleaner                           20.000,00 €  253.550,00 € 
18-11-2000  238  437 Hangar for Macross 3065                              500,00 €  254.050,00 € 
19-11-2000  101  437 contribution TheCleaner                           20.000,00 €  274.050,00 € 
19-11-2000  238  437 Hangar for Macross 3065                              500,00 €  274.550,00 € 
20-11-2000  101  437 contribution TheCleaner                           20.000,00 €  294.550,00 € 
20-11-2000  238  437 Hangar for Macross 3065                              500,00 €  295.050,00 € 
20-11-2000  238  437 SG for Macross 3065                                  350,00 €  295.400,00 € 
21-11-2000  238  437 Hangar for Macross 3065                              500,00 €  295.900,00 € 
21-11-2000  238  437 SG for Macross 3065                                  350,00 €  296.250,00 € 
21-11-2000  238  437 SG for Macross 3065                                  350,00 €  296.600,00 € 
22-11-2000  101  437 contribution TheCleaner                           15.000,00 €  311.600,00 € 
22-11-2000  238  437 Hangar for Macross 3065                              500,00 €  312.100,00 € 
22-11-2000  238  437 SG for Macross 3065                                  350,00 €  312.450,00 € 
23-11-2000  101  437 contribution TheCleaner                           15.000,00 €  327.450,00 € 
23-11-2000  238  437 195CD                                             19.500,00 €  346.950,00 € 
23-11-2000  238  437 Hangar for Macross 3065                              500,00 €  347.450,00 € 
23-11-2000  238  437 SG for Macross 3065                                  350,00 €  347.800,00 € 
23-11-2000  238  437 SG for Macross 3065                                  350,00 €  348.150,00 € 
23-11-2000  238  437 SG for Macross 3065                                  350,00 €  348.500,00 € 
24-11-2000  238  437 SG for Macross 3065                                  350,00 €  348.850,00 € 
24-11-2000  238  437 SG for Macross 3065                                  350,00 €  349.200,00 € 
24-11-2000  238  437 Warp Inhibitor                                     4.000,00 €  353.200,00 € 
25-11-2000  238  437 20CD                                               2.000,00 €  355.200,00 € 
25-11-2000  238  437 20CD                                               2.000,00 €  357.200,00 € 
25-11-2000  238  437 Hangar for Macross 3065                              500,00 €  357.700,00 € 
25-11-2000  238  437 SG for Macross 3065                                  350,00 €  358.050,00 € 
25-11-2000  238  437 SG for Macross 3065                                  350,00 €  358.400,00 € 
25-11-2000  238  437 SG for Macross 3065                                  350,00 €  358.750,00 € 
26-11-2000  238  437 20CD on 3065                                       2.000,00 €  360.750,00 € 
26-11-2000  238  437 Hangar for Macross 3065                              500,00 €  361.250,00 € 
26-11-2000  238  437 SG for Macross 3065                                  350,00 €  361.600,00 € 
26-11-2000  238  437 SG for Macross 3065                                  350,00 €  361.950,00 € 
28-11-2000  238  437 Hangar for Macross 3065                              500,00 €  362.450,00 € 
28-11-2000  238  437 SG for Macross 3065                                  350,00 €  362.800,00 € 
29-11-2000  101  437 contribution TheCleaner                           15.000,00 €  377.800,00 € 
29-11-2000  238  437 20CD on Macross                                    2.000,00 €  379.800,00 € 
29-11-2000  238  437 Hangar for  Macross 3065                             500,00 €  380.300,00 € 
29-11-2000  238  437 SG for  Macross 3065                                 350,00 €  380.650,00 € 
30-11-2000  238  437 Hangar for  Macross 3065                             500,00 €  381.150,00 € 
01-12-2000  238  437 60CD on 3065                                       6.000,00 €  387.150,00 € 
01-12-2000  238  437 800 Shields on 3065                                2.800,00 €  389.950,00 € 
01-12-2000  238  437 Hangar for  Macross 3065                             500,00 €  390.450,00 € 
01-12-2000  238  437 SG for  Macross 3065                                 350,00 €  390.800,00 € 
01-12-2000  238  437 SG for  Macross 3065                                 350,00 €  391.150,00 € 
03-12-2000  238  437 Hangar for  Macross 3065                             500,00 €  391.650,00 € 
03-12-2000  238  437 Hangar for  Macross 3065                             500,00 €  392.150,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 €  392.500,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 €  392.850,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 €  393.200,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 €  393.550,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 €  393.900,00 € 
03-12-2000  238  437 SG for  Macross 3065                                 350,00 €  394.250,00 € 
04-12-2000  238  437 Hangar for  Macross 3065                             500,00 €  394.750,00 € 
04-12-2000  238  437 Scanner for Macross 3065                           6.500,00 €  401.250,00 € 
____________________________________________________________Sum:  __________________401.250,00 € 
--------------------------------------  Extract for 438  --------------------------------------
06-11-2000  101  438 contribution zHA                                  40.000,00 €  40.000,00 € 
06-11-2000  242  438 SG for Wandz                                         350,00 €  40.350,00 € 
07-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  40.700,00 € 
07-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  41.050,00 € 
07-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  41.400,00 € 
07-11-2000  244  438 SG for Wandz 4244                                    350,00 €  41.750,00 € 
07-11-2000  244  438 SG for Wandz 4244                                    350,00 €  42.100,00 € 
07-11-2000  244  438 Turret for Wandz 4244                              5.000,00 €  47.100,00 € 
07-11-2000  244  438 Turret for Wandz 4244                              5.000,00 €  52.100,00 € 
08-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  52.450,00 € 
10-11-2000  101  438 contribution zHA                                   4.500,00 €  56.950,00 € 
10-11-2000  235  438 Hangar for Taii'gard 4188                            500,00 €  57.450,00 € 
13-11-2000  101  438 contribution zHA                                  35.000,00 €  92.450,00 € 
13-11-2000  235  438 Hangar for Taii'gard 4188                            500,00 €  92.950,00 € 
13-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  93.300,00 € 
13-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  93.650,00 € 
13-11-2000  235  438 SG for Taii'gard 4188                                350,00 €  94.000,00 € 
13-11-2000  247  438 Hangar for wANDz! 4056                               500,00 €  94.500,00 € 
13-11-2000  247  438 SG for wANDz! 4056                                   350,00 €  94.850,00 € 
13-11-2000  247  438 SG for wANDz! 4056                                   350,00 €  95.200,00 € 
13-11-2000  248  438 Hangar for Shondyke 4112                             500,00 €  95.700,00 € 
13-11-2000  248  438 SG for Shondyke 4112                                 350,00 €  96.050,00 € 
14-11-2000  101  438 contribution zHA                                  35.000,00 €  131.050,00 € 
14-11-2000  247  438 Hangar for wANDz! 4056                               500,00 €  131.550,00 € 
15-11-2000  247  438 Hangar for wANDz! 4056                               500,00 €  132.050,00 € 
15-11-2000  247  438 SG for wANDz! 4056                                   350,00 €  132.400,00 € 
15-11-2000  247  438 SG for wANDz! 4056                                   350,00 €  132.750,00 € 
16-11-2000  101  438 contribution zHA                                  150.000,00 €  282.750,00 € 
16-11-2000  101  438 contribution zHA                                  94.000,00 €  376.750,00 € 
16-11-2000  247  438 Hangar for wANDz! 4056                               500,00 €  377.250,00 € 
16-11-2000  247  438 SG for wANDz! 4056                                   350,00 €  377.600,00 € 
16-11-2000  248  438 Turret for Shondyke 4112                           5.000,00 €  382.600,00 € 
17-11-2000  101  438 contribution zHA                                  20.000,00 €  402.600,00 € 
17-11-2000  101  438 contribution zHA                                  24.000,00 €  426.600,00 € 
17-11-2000  235  438 Hangar for Taii'gard 4188                            500,00 €  427.100,00 € 
17-11-2000  235  438 Hangar for Taii'gard 4188                            500,00 €  427.600,00 € 
17-11-2000  247  438 50 CD for wANDz! 4056                              5.000,00 €  432.600,00 € 
17-11-2000  247  438 Hangar for wANDz! 4056                               500,00 €  433.100,00 € 
17-11-2000  247  438 Hangar for wANDz! 4056                               500,00 €  433.600,00 € 
17-11-2000  247  438 SG for wANDz! 4056                                   350,00 €  433.950,00 € 
